                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                0.54486,                0.14172,                 0.0525,                0.41514,                0.82624,                0.99338,                0.98958,                0.99477,                0.88214,                 0.9922,                0.98854,                0.99456,                0.99232,                0.50422,                0.08634,                0.01111,                0.36044,                0.81616,               0.009897,               0.009897,               0.009897
                     55,                0.56463,                0.13987,                 0.0508,                0.40167,                0.82929,                0.99573,                0.99547,                0.99489,                  0.904,                0.99399,                0.99393,                0.99468,                0.99325,                0.45422,                0.07543,                0.00644,                0.32306,                0.80661,              0.0098951,              0.0098951,              0.0098951
                     56,                0.55006,                0.13728,                0.04931,                0.39104,                0.83138,                 0.9981,                0.99534,                0.99499,                0.90103,                0.99599,                0.99325,                0.99487,                0.99451,                0.45241,                0.06237,                0.00639,                0.30337,                0.80577,              0.0098931,              0.0098931,              0.0098931
                     57,                 0.5506,                0.12685,                0.04998,                0.37558,                0.82693,                0.99595,                0.99437,                0.99481,                0.90121,                0.99174,                0.98616,                 0.9894,                0.98838,                0.46686,                0.13588,                0.00675,                 0.3324,                0.81012,              0.0098911,              0.0098911,              0.0098911
                     58,                0.52843,                0.15575,                0.05389,                 0.3784,                0.82614,                0.99329,                0.99804,                0.99487,                0.91747,                0.99287,                0.99618,                0.99473,                0.99327,                0.41037,                0.08693,                0.00536,                0.30396,                0.80144,              0.0098891,              0.0098891,              0.0098891
                     59,                0.54982,                0.14323,                0.04628,                0.37033,                0.82797,                0.99894,                0.99712,                  0.995,                0.90162,                0.99707,                0.99499,                0.99484,                0.99424,                0.46133,                0.06975,                0.00617,                0.29823,                0.80629,              0.0098871,              0.0098871,              0.0098871
                     60,                0.53419,                0.12907,                0.04928,                0.37447,                0.82616,                 0.9917,                 0.9875,                 0.9946,                0.88865,                0.98803,                0.98385,                0.99191,                0.98978,                 0.4965,                0.11514,                0.00889,                0.33584,                0.81536,              0.0098852,              0.0098852,              0.0098852
                     61,                0.54232,                0.13858,                0.04556,                0.37653,                 0.8242,                0.99279,                0.99358,                0.99492,                  0.917,                 0.9907,                 0.9915,                0.99475,                0.99381,                0.41587,                0.07433,                0.00699,                0.29063,                0.80379,              0.0098832,              0.0098832,              0.0098832
                     62,                0.53463,                0.12196,                0.04744,                0.36316,                0.82977,                 0.9939,                0.98905,                0.99455,                0.89526,                0.99002,                0.99026,                0.99452,                 0.9936,                0.49045,                0.08339,                0.00478,                0.30685,                0.81249,              0.0098812,              0.0098812,              0.0098812
                     63,                0.54281,                 0.1001,                0.04154,                0.36759,                0.82596,                0.99394,                0.99264,                0.99486,                0.89564,                0.99372,                0.98921,                0.99254,                0.99222,                0.48246,                0.09259,                0.00563,                0.33332,                0.81215,              0.0098792,              0.0098792,              0.0098792
                     64,                0.52416,                0.12693,                0.04131,                0.37589,                0.82603,                 0.9969,                0.99528,                0.99494,                 0.9253,                0.99638,                0.99476,                0.99485,                0.99405,                0.39986,                 0.0612,                0.00474,                0.29078,                0.79819,              0.0098772,              0.0098772,              0.0098772
                     65,                0.52462,                0.13775,                0.04376,                0.37501,                0.82853,                0.99689,                0.99628,                0.99497,                0.89283,                0.99479,                 0.9942,                0.99468,                0.99338,                0.51522,                0.07936,                0.00486,                 0.3158,                0.81448,              0.0098753,              0.0098753,              0.0098753
                     66,                0.51696,                0.10301,                 0.0465,                0.35938,                0.82258,                0.99565,                0.99619,                0.99494,                0.92106,                0.99341,                0.99375,                0.99442,                0.99278,                 0.4113,                0.07221,                 0.0053,                0.29323,                0.79891,              0.0098733,              0.0098733,              0.0098733
                     67,                0.54646,                0.12421,                0.04133,                0.36945,                0.82273,                0.99441,                 0.9983,                0.99497,                0.89846,                0.99597,                0.99063,                 0.9926,                0.99242,                0.47731,                0.08811,                0.00574,                0.30872,                0.80602,              0.0098713,              0.0098713,              0.0098713
                     68,                0.53248,                0.11396,                0.04483,                0.37664,                 0.8292,                0.99338,                0.99531,                 0.9949,                0.90603,                0.99254,                0.99427,                0.99472,                0.99341,                0.45749,                0.09007,                0.00445,                0.31135,                0.80694,              0.0098693,              0.0098693,              0.0098693
                     69,                0.52957,                 0.1214,                0.04691,                 0.3855,                0.82529,                0.99839,                0.99716,                  0.995,                 0.8991,                0.99588,                0.99438,                0.99301,                0.99288,                0.47394,                0.07298,                0.00466,                0.30941,                0.80965,              0.0098673,              0.0098673,              0.0098673
                     70,                0.53588,                0.11346,                0.04262,                0.37956,                0.82792,                0.99797,                0.99394,                0.99494,                0.92146,                0.99606,                0.99132,                0.99267,                 0.9922,                0.42182,                0.09093,                0.00363,                0.28615,                0.80196,              0.0098654,              0.0098654,              0.0098654
                     71,                0.50361,                0.12568,                0.04118,                0.37233,                 0.8213,                0.99341,                 0.9973,                0.99493,                0.90945,                0.99186,                0.99574,                 0.9945,                0.99303,                0.43422,                0.07219,                0.00705,                0.29662,                0.80349,              0.0098634,              0.0098634,              0.0098634
                     72,                0.53744,                0.11552,                0.04192,                0.38048,                0.82557,                0.99772,                0.99672,                0.99492,                0.91551,                0.99615,                0.99515,                 0.9947,                0.99446,                0.45098,                0.06275,                0.00392,                0.29207,                0.80428,              0.0098614,              0.0098614,              0.0098614
                     73,                0.51868,                0.13494,                0.04156,                0.35826,                0.82371,                0.99803,                0.99404,                0.99495,                 0.9097,                0.99645,                0.99248,                0.99478,                0.99473,                0.44023,                0.08546,                0.00417,                0.28759,                0.80267,              0.0098594,              0.0098594,              0.0098594
                     74,                0.52388,                0.12628,                0.04264,                0.35779,                0.82394,                 0.9925,                0.99391,                0.99484,                0.91033,                0.99163,                0.99234,                0.99438,                0.99219,                 0.4416,                0.07922,                0.00504,                0.32054,                0.80241,              0.0098574,              0.0098574,              0.0098574
                     75,                0.50747,                0.10854,                0.03918,                0.36636,                0.82242,                0.99552,                0.99406,                0.99492,                0.90891,                 0.9952,                0.99134,                0.99254,                0.99221,                0.43539,                0.08571,                0.00477,                0.32719,                0.80307,              0.0098555,              0.0098555,              0.0098555
                     76,                0.51164,                0.11732,                0.03765,                0.36744,                0.82012,                0.99675,                0.99596,                0.99495,                0.91416,                0.99258,                0.99181,                0.99235,                0.99165,                0.42977,                0.08789,                0.00286,                 0.2865,                0.80288,              0.0098535,              0.0098535,              0.0098535
                     77,                0.49401,                0.09793,                 0.0344,                0.34911,                0.81898,                0.99553,                 0.9967,                0.99493,                0.91558,                0.99248,                 0.9924,                0.99263,                0.99238,                0.43448,                0.08441,                0.00342,                0.28907,                0.80019,              0.0098515,              0.0098515,              0.0098515
                     78,                0.51374,                0.11348,                0.03852,                0.36141,                0.81866,                0.99733,                0.99617,                0.99498,                0.91952,                0.99472,                0.99357,                0.99223,                0.99208,                0.42153,                0.07418,                0.00394,                0.28911,                0.79777,              0.0098495,              0.0098495,              0.0098495
                     79,                0.51608,                0.09144,                0.03426,                0.35324,                 0.8195,                0.99655,                0.99457,                0.99492,                0.91076,                0.99356,                0.99063,                0.99221,                0.99005,                0.43494,                0.09361,                0.00358,                0.29077,                    0.8,              0.0098475,              0.0098475,              0.0098475
                     80,                0.51697,                0.11631,                0.03851,                 0.3525,                0.81677,                0.99454,                0.99635,                0.99491,                0.91714,                0.99406,                0.99272,                 0.9948,                0.99428,                0.43133,                0.05833,                0.00402,                0.27952,                0.79976,              0.0098456,              0.0098456,              0.0098456
                     81,                 0.5104,                0.11706,                0.04095,                0.34802,                 0.8234,                0.99784,                0.99707,                0.99497,                0.91651,                0.99574,                0.99498,                0.99487,                0.99441,                0.43116,                0.06386,                0.00378,                0.27644,                0.79857,              0.0098436,              0.0098436,              0.0098436
                     82,                0.49402,                0.09727,                0.03792,                0.34681,                0.82016,                 0.9981,                0.99786,                  0.995,                0.91499,                0.99601,                0.99578,                0.99483,                0.99458,                0.43777,                0.06272,                0.00358,                0.28307,                0.80024,              0.0098416,              0.0098416,              0.0098416
                     83,                0.50442,                0.11013,                0.04128,                  0.356,                0.82147,                0.99744,                0.99671,                0.99499,                0.92296,                0.99535,                0.99463,                0.99482,                0.99447,                0.41435,                0.06253,                0.00387,                0.28934,                0.79768,              0.0098396,              0.0098396,              0.0098396
                     84,                0.50114,                0.12359,                0.03349,                0.36448,                0.82074,                0.99566,                 0.9968,                0.99494,                0.92951,                0.99361,                0.99396,                0.99439,                0.99415,                0.39656,                0.06897,                0.00407,                0.28126,                 0.7964,              0.0098376,              0.0098376,              0.0098376
                     85,                0.49459,                0.08422,                0.03658,                0.35095,                0.81775,                0.99687,                0.99792,                0.99496,                0.90201,                0.99416,                 0.9974,                0.99482,                0.99441,                0.46391,                  0.065,                0.00358,                0.29295,                0.80512,              0.0098357,              0.0098357,              0.0098357
