                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                0.55323,                0.09416,                0.03655,                0.35362,                0.81739,                0.99522,                0.99563,                0.99497,                0.91792,                0.99165,                0.99224,                0.99435,                0.99299,                0.41918,                0.06554,                0.00469,                0.27703,                0.79448,              0.0098535,              0.0098535,              0.0098535
                     77,                0.53481,                0.11976,                0.03724,                0.36281,                0.81646,                0.99532,                0.99668,                0.99497,                0.91372,                0.99303,                 0.9912,                0.99283,                0.99245,                0.43305,                 0.0894,                 0.0049,                0.29642,                0.79534,              0.0098515,              0.0098515,              0.0098515
                     78,                0.52112,                0.10311,                 0.0346,                0.35927,                0.81863,                 0.9964,                0.99392,                0.99497,                0.90441,                0.99335,                0.99135,                0.99454,                 0.9938,                0.46897,                0.07019,                0.00565,                0.28594,                0.80218,              0.0098495,              0.0098495,              0.0098495
                     79,                0.52163,                0.11079,                0.03758,                0.34821,                0.81556,                0.99878,                0.99385,                0.99497,                0.91732,                0.99631,                0.99138,                0.99462,                0.99378,                0.43684,                0.06811,                0.00298,                0.28097,                 0.7976,              0.0098475,              0.0098475,              0.0098475
                     80,                0.54163,                0.09999,                0.03472,                 0.3598,                0.81296,                0.99713,                0.99521,                0.99499,                0.90529,                 0.9948,                0.99292,                0.99451,                0.99388,                0.46379,                0.06725,                0.00359,                0.28493,                0.80015,              0.0098456,              0.0098456,              0.0098456
                     81,                0.52513,                 0.1159,                0.04229,                0.36648,                0.81684,                0.99662,                  0.993,                0.99498,                 0.9181,                0.99506,                 0.9912,                0.99372,                0.99358,                0.42603,                 0.0798,                0.00301,                0.28601,                0.79544,              0.0098436,              0.0098436,              0.0098436
                     82,                0.53189,                0.11097,                0.03355,                0.36188,                0.81165,                0.99553,                0.98922,                0.99489,                0.91971,                0.99182,                0.98554,                0.99307,                0.99276,                0.41164,                0.07352,                0.00444,                0.28165,                0.79481,              0.0098416,              0.0098416,              0.0098416
                     83,                0.54016,                0.10637,                0.03532,                0.34873,                0.81568,                0.99082,                0.99089,                 0.9945,                0.90513,                0.98974,                0.98269,                0.98939,                0.98724,                0.46263,                0.11072,                0.00737,                0.29974,                0.80133,              0.0098396,              0.0098396,              0.0098396
                     84,                0.52556,                0.10306,                0.03635,                0.34939,                0.81237,                 0.9962,                0.99449,                0.99497,                0.91853,                0.99155,                0.99244,                0.99256,                0.99221,                0.42464,                0.07082,                0.00462,                0.26968,                0.79542,              0.0098376,              0.0098376,              0.0098376
                     85,                0.53236,                0.10494,                0.03451,                0.35277,                0.81412,                0.99538,                0.99644,                0.99497,                  0.918,                0.99327,                0.99205,                0.99465,                0.99427,                0.42375,                0.06215,                0.00406,                0.27284,                 0.7939,              0.0098357,              0.0098357,              0.0098357
