                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                0.81511,                0.27051,                0.11458,                0.52228,                0.86882,                0.97793,                0.98053,                0.99175,                0.77703,                0.95793,                0.95966,                0.96747,                0.95159,                0.80904,                 0.2591,                0.03574,                0.48995,                0.82516,              0.0099683,              0.0099683,              0.0099683
                     19,                0.74837,                0.26775,                0.10737,                 0.5301,                 0.8582,                0.98527,                0.98738,                0.99391,                 0.7845,                0.95347,                0.95585,                0.95605,                0.94512,                0.76982,                0.32949,                0.03522,                0.50967,                0.83384,              0.0099663,              0.0099663,              0.0099663
                     20,                0.75602,                0.29067,                 0.1121,                0.51456,                0.85944,                 0.9624,                0.97891,                0.99243,                0.79068,                0.94351,                0.93146,                0.95257,                0.93647,                0.78009,                0.36479,                0.03397,                0.47517,                 0.8338,              0.0099644,              0.0099644,              0.0099644
                     21,                0.74816,                0.28876,                0.09608,                0.50726,                0.85562,                0.93434,                 0.9277,                0.98666,                0.78141,                0.91606,                0.90506,                0.96048,                0.93525,                0.80194,                0.33423,                0.02834,                0.57685,                0.83136,              0.0099624,              0.0099624,              0.0099624
                     22,                0.71622,                0.26791,                0.09265,                0.51022,                 0.8551,                0.95233,                0.91995,                0.98339,                0.73283,                0.92314,                0.87343,                0.93389,                0.91351,                0.91445,                0.40155,                0.03507,                0.64046,                0.83637,              0.0099604,              0.0099604,              0.0099604
                     23,                0.77098,                0.24308,                0.09135,                0.49548,                0.85285,                0.98761,                0.99358,                 0.9944,                0.79969,                 0.9597,                0.96581,                0.96403,                0.94586,                0.75205,                0.32199,                0.02234,                0.45745,                0.82569,              0.0099584,              0.0099584,              0.0099584
                     24,                0.73328,                0.25238,                0.09112,                0.49258,                0.84731,                0.99426,                0.98313,                0.99395,                0.82149,                0.97148,                0.96036,                0.96993,                0.95395,                0.70296,                0.27538,                0.02058,                0.43019,                0.81221,              0.0099564,              0.0099564,              0.0099564
                     25,                0.68677,                0.25079,                0.09552,                0.47746,                0.84846,                0.97141,                0.95332,                0.98296,                 0.7835,                0.94205,                0.92685,                0.95298,                0.92387,                0.80047,                0.32769,                0.02571,                0.55777,                0.83888,              0.0099545,              0.0099545,              0.0099545
                     26,                0.71912,                0.26674,                0.08786,                0.49177,                0.85797,                  0.982,                0.96152,                0.99204,                0.80414,                0.94749,                0.92707,                0.95053,                 0.9281,                0.75742,                0.36972,                0.03051,                0.48545,                0.83042,              0.0099525,              0.0099525,              0.0099525
                     27,                0.70994,                0.25657,                0.08392,                0.48314,                0.85231,                0.98208,                0.97581,                0.99197,                0.80612,                0.95551,                0.94898,                0.96199,                0.94882,                0.72958,                0.29755,                 0.0175,                0.44773,                0.81782,              0.0099505,              0.0099505,              0.0099505
                     28,                0.74859,                0.22858,                0.07993,                0.47567,                0.85241,                0.90636,                0.96703,                0.98926,                0.80475,                0.94018,                 0.8873,                0.96458,                0.93996,                0.74754,                0.27105,                0.01875,                0.45395,                0.81633,              0.0099485,              0.0099485,              0.0099485
                     29,                0.69396,                0.24604,                0.07772,                0.47913,                0.84799,                0.97209,                0.96738,                0.99328,                0.80418,                0.94193,                 0.9359,                0.95994,                0.94426,                0.72788,                0.35262,                0.02188,                0.46208,                0.83035,              0.0099465,              0.0099465,              0.0099465
                     30,                0.70395,                0.24298,                0.08415,                0.47546,                0.84752,                 0.9277,                0.88917,                0.97736,                0.78147,                0.88818,                0.86317,                0.93702,                0.89774,                0.77386,                0.39431,                 0.0222,                0.53736,                0.82289,              0.0099446,              0.0099446,              0.0099446
                     31,                0.68214,                0.25298,                0.07746,                0.47582,                0.84458,                0.97251,                0.96992,                0.98958,                0.78157,                0.95528,                0.94989,                0.96794,                0.95724,                0.78626,                0.24842,                 0.0169,                0.49037,                0.82486,              0.0099426,              0.0099426,              0.0099426
                     32,                0.68515,                0.23598,                0.07768,                0.47082,                0.84535,                0.97696,                0.99358,                0.99392,                0.82647,                0.95238,                0.96867,                0.96433,                0.94933,                0.68816,                0.28352,                0.01895,                0.43329,                0.81692,              0.0099406,              0.0099406,              0.0099406
                     33,                 0.6581,                0.24386,                0.08406,                0.45364,                0.84266,                0.98463,                0.97892,                0.99236,                0.83827,                0.95429,                0.94848,                0.95552,                0.93873,                0.69134,                0.32294,                 0.0198,                0.46078,                0.81936,              0.0099386,              0.0099386,              0.0099386
                     34,                0.69083,                0.23929,                 0.0816,                0.46345,                0.84672,                0.98882,                0.97713,                0.99372,                0.82747,                0.96822,                0.95286,                0.97029,                0.95606,                0.69374,                0.29994,                0.01952,                0.41512,                0.81604,              0.0099366,              0.0099366,              0.0099366
                     35,                0.65463,                 0.2364,                0.07854,                0.47615,                0.84488,                 0.9567,                0.93418,                0.98265,                0.77692,                0.93046,                0.91017,                0.95309,                 0.9321,                0.81532,                0.30936,                0.01649,                 0.5021,                0.83746,              0.0099347,              0.0099347,              0.0099347
                     36,                0.68543,                0.20808,                0.07064,                0.45944,                0.84371,                0.99575,                0.98967,                0.99389,                0.82244,                0.97276,                0.96688,                0.97042,                0.95151,                0.71959,                0.27403,                 0.0159,                0.41373,                0.81417,              0.0099327,              0.0099327,              0.0099327
                     37,                0.65384,                0.22534,                0.06839,                0.44242,                0.83719,                0.98004,                0.97599,                0.99413,                0.82984,                0.96217,                0.95874,                 0.9733,                0.95987,                0.69606,                0.26329,                0.02391,                0.44467,                0.81495,              0.0099307,              0.0099307,              0.0099307
                     38,                0.66655,                0.21846,                0.07535,                0.43384,                0.84098,                0.98688,                0.99085,                0.99427,                0.83581,                0.97447,                0.97364,                0.97712,                0.96823,                0.64943,                0.20052,                0.01347,                0.39125,                 0.8054,              0.0099287,              0.0099287,              0.0099287
                     39,                0.64905,                0.18774,                0.07423,                0.44118,                0.83559,                0.98469,                 0.9916,                0.99409,                0.82803,                0.95117,                0.95749,                0.95708,                0.94636,                0.63213,                0.29978,                0.01424,                0.40772,                0.80722,              0.0099267,              0.0099267,              0.0099267
                     40,                0.62821,                0.20964,                 0.0716,                0.45069,                0.83652,                0.98549,                0.98427,                 0.9941,                0.84211,                0.95522,                0.95334,                0.95571,                0.94493,                0.64044,                0.33886,                0.01986,                0.44713,                0.81287,              0.0099248,              0.0099248,              0.0099248
                     41,                0.66282,                0.18832,                0.06879,                0.43761,                0.84308,                0.99122,                0.98701,                0.99472,                0.81546,                0.95883,                 0.9524,                0.96165,                0.95097,                0.69403,                0.30799,                0.01227,                0.41174,                0.80556,              0.0099228,              0.0099228,              0.0099228
                     42,                0.65642,                0.21266,                0.06862,                0.43216,                0.83771,                0.99104,                0.99033,                0.99384,                0.84166,                0.97368,                0.97283,                0.97728,                0.96907,                0.65767,                0.18803,                0.01249,                0.40068,                0.80879,              0.0099208,              0.0099208,              0.0099208
                     43,                0.63188,                0.21827,                 0.0627,                0.42648,                0.83353,                0.99519,                0.99608,                0.99471,                0.84617,                 0.9787,                0.97968,                0.97601,                0.96933,                0.59825,                0.17916,                0.01421,                0.37275,                0.79864,              0.0099188,              0.0099188,              0.0099188
                     44,                0.64309,                0.18858,                0.06284,                0.43074,                0.83202,                0.98055,                0.99059,                 0.9945,                0.84972,                0.95643,                0.96626,                0.96595,                0.95981,                0.59057,                0.24757,                0.01526,                0.39446,                 0.8024,              0.0099168,              0.0099168,              0.0099168
                     45,                 0.6191,                0.19598,                0.05967,                0.43312,                0.84046,                0.99608,                0.98824,                0.99463,                0.84824,                0.96955,                0.95763,                0.96605,                0.96325,                0.60952,                0.26139,                0.01242,                0.37175,                0.80386,              0.0099149,              0.0099149,              0.0099149
                     46,                0.62789,                0.17273,                0.06214,                0.41817,                0.83565,                0.98523,                0.98857,                0.99463,                0.85251,                 0.9688,                0.97217,                0.97652,                0.96493,                0.59245,                0.20694,                 0.0117,                0.37636,                0.80324,              0.0099129,              0.0099129,              0.0099129
                     47,                0.60019,                0.17396,                0.05594,                 0.4182,                0.82853,                0.94106,                0.97373,                0.99377,                0.82679,                0.92561,                0.95824,                0.97839,                0.96387,                0.67973,                0.22187,                0.01608,                0.44543,                0.81105,              0.0099109,              0.0099109,              0.0099109
                     48,                0.61673,                0.20259,                0.05673,                0.40285,                0.82776,                0.98753,                0.99216,                0.99469,                0.86602,                0.97103,                0.97572,                0.97748,                 0.9717,                0.56042,                 0.1893,                0.00897,                0.35225,                0.80022,              0.0099089,              0.0099089,              0.0099089
                     49,                0.62807,                0.18091,                0.05555,                0.40379,                0.82946,                0.99445,                0.99486,                 0.9946,                0.85676,                0.96679,                0.96697,                0.96719,                0.95969,                0.59966,                0.27788,                0.00988,                0.37249,                0.80233,              0.0099069,              0.0099069,              0.0099069
                     50,                0.63373,                0.16155,                0.05847,                0.40989,                0.82892,                 0.9871,                0.99343,                0.99436,                 0.8597,                0.96119,                0.96736,                0.97141,                0.96561,                0.60414,                0.23345,                0.01052,                0.36732,                0.80296,               0.009905,               0.009905,               0.009905
                     51,                0.61712,                0.18778,                0.05184,                 0.3948,                0.82788,                0.99068,                0.99011,                0.99482,                0.85409,                0.98349,                0.97374,                 0.9825,                0.97686,                0.60638,                0.16959,                0.00997,                0.36361,                0.80124,               0.009903,               0.009903,               0.009903
                     52,                0.62159,                0.16177,                0.05221,                0.40716,                0.82607,                0.97359,                0.97379,                0.99335,                0.85851,                0.94068,                 0.9585,                0.97032,                0.96268,                0.56819,                0.21959,                0.00901,                0.38243,                0.80003,               0.009901,               0.009901,               0.009901
                     53,                0.59763,                0.16369,                 0.0534,                 0.4001,                0.82826,                0.99408,                0.99588,                0.99466,                0.85716,                 0.9731,                0.97515,                0.97656,                0.96835,                0.61617,                0.20647,                0.00978,                0.35771,                0.80468,               0.009899,               0.009899,               0.009899
                     54,                0.60077,                0.18097,                0.05421,                 0.3985,                0.82832,                0.99388,                0.99622,                0.99464,                0.84964,                0.97579,                0.97864,                0.97958,                0.97028,                0.65052,                0.21407,                0.01013,                 0.3647,                0.80306,               0.009897,               0.009897,               0.009897
                     55,                0.58764,                0.18364,                0.05137,                0.41409,                0.83015,                0.99142,                0.97956,                0.99422,                0.86263,                0.97371,                0.96198,                0.97497,                0.96994,                0.58288,                0.18787,                0.00831,                0.36204,                0.80267,              0.0098951,              0.0098951,              0.0098951
                     56,                0.59051,                0.16944,                0.05297,                0.39887,                0.82538,                0.99404,                0.99619,                0.99474,                0.87284,                0.97861,                0.97639,                0.97511,                0.97427,                0.55687,                0.18017,                 0.0113,                 0.3583,                0.79793,              0.0098931,              0.0098931,              0.0098931
                     57,                0.60564,                0.15575,                0.05283,                0.40284,                0.82625,                0.99173,                0.98706,                0.99441,                0.85671,                0.97519,                0.96266,                0.97033,                0.96506,                0.59911,                0.21815,                0.00984,                 0.3563,                0.80378,              0.0098911,              0.0098911,              0.0098911
                     58,                0.62312,                0.15295,                0.04978,                0.38998,                0.83006,                0.99235,                0.98178,                0.99479,                0.85952,                0.97506,                0.96221,                0.97345,                0.96963,                0.59705,                0.18565,                0.00822,                0.35775,                0.79821,              0.0098891,              0.0098891,              0.0098891
                     59,                0.59189,                0.16322,                0.04984,                0.39118,                0.81974,                0.99255,                 0.9938,                0.99495,                0.87058,                0.97508,                0.97334,                0.97452,                0.96955,                0.54398,                  0.194,                0.00807,                0.34087,                0.79836,              0.0098871,              0.0098871,              0.0098871
                     60,                 0.5877,                0.15808,                0.04485,                0.38793,                 0.8221,                0.99047,                0.99356,                0.99418,                0.86408,                0.97302,                0.97606,                0.97586,                0.97403,                 0.5819,                0.16238,                0.01017,                0.35147,                  0.799,              0.0098852,              0.0098852,              0.0098852
                     61,                0.59065,                0.15492,                0.04855,                0.38855,                0.82283,                0.99226,                0.99672,                0.99489,                0.87257,                0.98181,                0.98627,                0.98606,                0.97475,                0.57622,                0.14846,                0.00795,                 0.3496,                0.79852,              0.0098832,              0.0098832,              0.0098832
                     62,                 0.5761,                0.17733,                 0.0455,                0.37749,                0.82354,                0.99742,                0.99866,                  0.995,                0.86978,                0.98695,                0.98823,                0.98636,                0.97224,                0.56124,                 0.1591,                0.00682,                0.34119,                0.79449,              0.0098812,              0.0098812,              0.0098812
                     63,                0.58712,                0.14785,                0.04759,                 0.3886,                0.82827,                0.99357,                0.99259,                0.99485,                0.86198,                0.97633,                0.97372,                0.97649,                0.97165,                0.58496,                 0.1866,                0.00849,                0.34831,                0.79842,              0.0098792,              0.0098792,              0.0098792
                     64,                0.55348,                0.15365,                0.04605,                0.38398,                 0.8248,                0.99608,                0.99922,                0.99497,                0.86592,                0.97967,                0.98273,                0.97908,                0.97398,                0.57936,                0.17299,                0.00726,                0.36268,                0.79555,              0.0098772,              0.0098772,              0.0098772
                     65,                0.57199,                0.14838,                0.04449,                 0.3874,                0.81943,                0.97719,                0.97852,                0.99364,                0.86587,                0.95711,                0.95879,                0.97298,                0.96588,                0.57527,                0.21337,                0.00855,                0.35221,                0.80313,              0.0098753,              0.0098753,              0.0098753
                     66,                0.57043,                 0.1646,                0.04478,                0.38667,                0.82339,                0.98564,                0.99101,                0.99453,                0.86588,                0.97044,                0.97189,                0.97838,                0.96808,                  0.578,                0.17975,                0.00758,                0.35133,                0.80247,              0.0098733,              0.0098733,              0.0098733
                     67,                0.59285,                0.16996,                0.04529,                0.40013,                0.82692,                0.98336,                0.99821,                0.99489,                0.86698,                0.96876,                0.97631,                 0.9769,                 0.9667,                0.55056,                0.19445,                 0.0094,                0.34827,                0.79478,              0.0098713,              0.0098713,              0.0098713
                     68,                0.56879,                 0.1581,                0.03925,                0.38066,                0.81797,                0.99342,                0.97189,                0.99401,                0.85601,                0.97698,                0.95491,                0.97101,                0.96579,                0.61123,                0.19026,                0.00782,                0.35928,                0.80596,              0.0098693,              0.0098693,              0.0098693
                     69,                0.54069,                0.16238,                0.04953,                 0.3715,                0.81893,                0.98281,                0.98951,                0.99421,                0.86645,                0.96305,                0.96969,                0.97354,                0.96665,                0.60077,                0.21359,                0.01167,                0.38212,                0.80047,              0.0098673,              0.0098673,              0.0098673
                     70,                0.57475,                0.16045,                0.04153,                0.37829,                0.82638,                0.99318,                0.98464,                0.99453,                0.86311,                0.97339,                0.96508,                0.97315,                 0.9631,                0.60189,                0.22182,                 0.0091,                0.35165,                0.80489,              0.0098654,              0.0098654,              0.0098654
                     71,                0.57446,                0.14909,                0.04141,                0.37556,                0.82592,                0.96174,                0.99621,                0.99455,                0.87089,                0.94397,                0.97647,                 0.9739,                0.96947,                 0.5688,                0.18926,                0.00724,                0.36327,                 0.7967,              0.0098634,              0.0098634,              0.0098634
                     72,                0.57134,                0.14725,                0.04125,                0.37234,                 0.8232,                0.99605,                0.99616,                0.99481,                0.87053,                0.98395,                 0.9833,                0.98181,                0.97806,                0.56023,                0.15368,                0.00771,                0.33995,                0.79555,              0.0098614,              0.0098614,              0.0098614
                     73,                0.57753,                0.16341,                0.04451,                 0.3899,                0.82113,                0.99077,                0.99526,                 0.9945,                0.85486,                0.97899,                0.98084,                0.98261,                0.97561,                0.60408,                0.15807,                0.00755,                0.35706,                0.80365,              0.0098594,              0.0098594,              0.0098594
                     74,                0.57136,                0.13927,                0.04545,                0.37865,                0.82227,                0.99322,                0.99722,                0.99459,                0.86941,                0.98401,                0.98645,                0.98728,                0.97764,                0.57551,                0.14714,                0.00847,                0.34424,                0.79724,              0.0098574,              0.0098574,              0.0098574
                     75,                0.55028,                0.13935,                0.03948,                0.37969,                0.81769,                0.99722,                0.99754,                0.99447,                0.86542,                0.98374,                0.98408,                0.98057,                 0.9769,                0.55963,                0.16158,                0.00657,                0.34599,                0.79573,              0.0098555,              0.0098555,              0.0098555
                     76,                0.55766,                0.17688,                0.03766,                0.37611,                0.81917,                 0.9903,                0.99398,                 0.9947,                0.87204,                0.97889,                0.98252,                0.98383,                0.97763,                0.55797,                0.14433,                0.00654,                0.33426,                0.79628,              0.0098535,              0.0098535,              0.0098535
                     77,                0.57163,                0.16199,                0.04521,                0.37133,                0.82324,                0.99156,                 0.9928,                0.99461,                0.86776,                0.97801,                0.98054,                0.98206,                  0.975,                 0.5576,                0.14601,                0.00672,                0.33391,                0.79716,              0.0098515,              0.0098515,              0.0098515
                     78,                0.56608,                0.13093,                0.03453,                0.37222,                0.82011,                0.99444,                0.99669,                0.99479,                0.86155,                0.98188,                 0.9841,                0.98135,                0.97868,                0.59065,                0.13224,                0.00587,                0.34391,                0.79678,              0.0098495,              0.0098495,              0.0098495
                     79,                0.55092,                 0.1367,                0.04011,                0.37315,                0.81756,                0.98016,                 0.9955,                0.99433,                0.85881,                0.95862,                0.97409,                0.97391,                0.96908,                0.59721,                0.19607,                0.00593,                0.34721,                  0.805,              0.0098475,              0.0098475,              0.0098475
                     80,                0.54921,                0.12915,                0.03895,                0.37618,                0.81586,                0.99607,                0.99512,                0.99457,                 0.8771,                0.98253,                0.98179,                0.98263,                0.98033,                 0.5353,                 0.1356,                0.00574,                0.33048,                 0.7957,              0.0098456,              0.0098456,              0.0098456
                     81,                0.54896,                0.16512,                 0.0447,                0.37301,                0.81781,                0.99363,                0.99271,                0.99458,                0.86406,                0.98363,                0.98169,                 0.9861,                 0.9793,                0.57781,                0.13743,                0.00579,                0.34969,                0.79594,              0.0098436,              0.0098436,              0.0098436
                     82,                0.56741,                0.16434,                0.04011,                 0.3813,                0.81411,                 0.9965,                0.99275,                 0.9946,                0.87934,                0.98212,                 0.9779,                0.98113,                0.97553,                0.53686,                0.17144,                0.00548,                0.32858,                0.79572,              0.0098416,              0.0098416,              0.0098416
                     83,                0.55201,                  0.158,                0.04335,                0.35888,                0.81736,                0.99559,                0.99649,                0.99467,                0.85615,                0.98225,                0.98315,                0.98348,                0.97958,                0.60271,                  0.139,                0.00795,                0.33537,                0.79921,              0.0098396,              0.0098396,              0.0098396
                     84,                0.55557,                0.12082,                 0.0371,                0.35979,                0.81597,                0.99724,                0.99559,                0.99468,                0.87799,                0.98665,                0.98502,                0.98502,                0.98198,                0.53754,                0.11861,                0.00688,                0.31972,                0.79266,              0.0098376,              0.0098376,              0.0098376
                     85,                 0.5474,                0.13216,                0.03855,                0.36391,                0.81759,                0.99634,                0.99743,                0.99464,                0.87691,                0.98979,                0.98685,                0.98582,                0.97835,                0.54112,                0.13852,                0.00593,                0.32101,                 0.7947,              0.0098357,              0.0098357,              0.0098357
