                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     93,                0.50147,                0.10845,                0.03699,                0.34645,                0.81663,                0.99213,                0.99268,                0.99482,                0.90969,                0.98329,                 0.9838,                0.98921,                0.98001,                0.46758,                0.13821,                0.00832,                0.29077,                0.80447,              0.0098198,              0.0098198,              0.0098198
                     94,                0.50258,                 0.1405,                0.03497,                0.34448,                0.81578,                0.96964,                0.93566,                0.97754,                 0.8817,                0.76711,                0.76906,                0.75802,                 0.7519,                0.49736,                 1.5696,                0.01145,                0.34899,                 0.8254,              0.0098178,              0.0098178,              0.0098178
                     95,                 0.5048,                0.11776,                0.03253,                 0.3522,                0.81494,                0.99425,                 0.9961,                0.99497,                 0.9243,                 0.9931,                 0.9942,                0.99469,                0.99336,                0.39984,                0.06497,                0.00504,                   0.27,                0.79518,              0.0098159,              0.0098159,              0.0098159
                     96,                0.49157,                0.11318,                0.03476,                0.35241,                0.81014,                0.99776,                0.99553,                0.99498,                0.91979,                0.99515,                0.99525,                0.99451,                 0.9943,                0.41479,                0.05678,                0.00367,                0.27488,                  0.797,              0.0098139,              0.0098139,              0.0098139
                     97,                0.50425,                0.11879,                0.04202,                0.35108,                0.81329,                0.99833,                0.99689,                  0.995,                0.91689,                 0.9958,                0.99528,                 0.9944,                0.99413,                0.42376,                0.05504,                0.00445,                0.27297,                0.79622,              0.0098119,              0.0098119,              0.0098119
                     98,                0.49912,                0.12519,                 0.0386,                0.34535,                 0.8155,                 0.9956,                0.99514,                 0.9949,                 0.9205,                0.98921,                 0.9883,                0.99068,                0.97703,                0.41519,                0.11392,                0.00388,                0.28281,                0.79696,              0.0098099,              0.0098099,              0.0098099
                     99,                 0.4899,                0.12684,                0.03827,                0.34036,                0.81707,                0.99478,                0.99599,                0.99496,                0.91275,                0.99289,                0.99387,                0.99267,                0.99216,                0.44555,                0.07677,                0.00382,                0.28833,                0.79882,              0.0098079,              0.0098079,              0.0098079
                    100,                0.48628,                0.12202,                0.03588,                0.34755,                0.81798,                0.95938,                0.95744,                0.97933,                0.87826,                0.79822,                0.79597,                0.76672,                0.75872,                0.49879,                 1.3813,                0.00495,                0.34644,                0.82345,               0.009806,               0.009806,               0.009806
                    101,                0.49089,                0.11888,                0.03996,                0.34236,                0.81273,                0.96936,                0.96864,                 0.9876,                0.90034,                0.81507,                0.81069,                0.78091,                0.76856,                0.46202,                 1.2435,                0.00454,                0.32055,                0.81641,               0.009804,               0.009804,               0.009804
                    102,                0.48387,                0.12254,                0.03849,                0.34934,                 0.8146,                0.99424,                0.99578,                0.99496,                0.91511,                0.99171,                0.99364,                0.99469,                0.99303,                 0.4258,                 0.0735,                0.00382,                0.28247,                0.79888,               0.009802,               0.009802,               0.009802
                    103,                 0.5023,                0.08732,                0.03434,                0.33529,                  0.815,                0.99701,                0.99628,                0.99497,                0.92517,                0.99553,                 0.9948,                 0.9948,                0.99356,                 0.4066,                0.06447,                0.00354,                0.27209,                0.79517,                 0.0098,                 0.0098,                 0.0098
                    104,                0.48468,                0.09533,                0.03701,                  0.344,                 0.8114,                0.99387,                 0.9962,                0.99484,                0.92654,                0.99209,                0.99246,                0.99311,                 0.9926,                0.41553,                0.07805,                0.00292,                0.27468,                0.79654,               0.009798,               0.009798,               0.009798
                    105,                0.48288,                0.08298,                0.03363,                0.33669,                0.80787,                0.99511,                0.99884,                0.99499,                0.92385,                0.99187,                0.99653,                0.99442,                0.99359,                0.39993,                0.06825,                0.00309,                0.26534,                 0.7923,              0.0097961,              0.0097961,              0.0097961
                    106,                0.46606,                0.10901,                0.03698,                0.33795,                0.81748,                0.99575,                0.99696,                0.99499,                0.93065,                 0.9933,                 0.9945,                0.99481,                0.99425,                0.38622,                 0.0624,                0.00275,                0.26361,                0.78991,              0.0097941,              0.0097941,              0.0097941
                    107,                0.47817,                0.10061,                0.03521,                0.34711,                 0.8197,                0.99775,                0.99595,                  0.995,                0.92486,                0.99491,                0.99274,                0.99444,                0.99311,                0.40798,                0.07315,                0.00328,                0.27217,                0.79381,              0.0097921,              0.0097921,              0.0097921
                    108,                0.47234,                0.12046,                0.03281,                0.34572,                0.82078,                0.98002,                0.97759,                0.99197,                0.91083,                0.92085,                 0.9116,                0.89962,                0.86392,                0.44467,                0.56545,                0.00708,                0.30426,                0.80636,              0.0097901,              0.0097901,              0.0097901
                    109,                0.46597,                 0.1154,                0.03575,                0.33967,                0.80872,                0.99747,                0.99655,                0.99499,                0.94238,                0.99434,                0.99241,                0.99298,                0.99288,                 0.3663,                0.07054,                0.00447,                0.26297,                0.78915,              0.0097881,              0.0097881,              0.0097881
                    110,                0.47413,                0.09212,                0.03576,                0.33502,                0.81265,                0.99292,                0.99469,                 0.9949,                0.92749,                0.98757,                0.98311,                0.98951,                 0.9872,                0.42062,                0.11487,                0.00337,                0.27609,                0.79562,              0.0097862,              0.0097862,              0.0097862
                    111,                0.46691,                  0.083,                0.03195,                0.33161,                0.80612,                0.99706,                0.99507,                0.99499,                0.92971,                 0.9946,                0.99261,                 0.9947,                0.99405,                0.39684,                0.06585,                0.00278,                0.27558,                0.79298,              0.0097842,              0.0097842,              0.0097842
                    112,                0.47695,                 0.0972,                 0.0288,                0.33204,                0.81265,                0.99592,                0.99005,                0.99487,                0.93429,                0.99454,                0.98836,                0.99239,                0.99216,                 0.3832,                0.07187,                0.00292,                0.26858,                0.79074,              0.0097822,              0.0097822,              0.0097822
                    113,                 0.4653,                0.09762,                0.03123,                0.32389,                 0.8129,                0.99643,                0.99452,                0.99494,                0.93613,                0.99304,                0.99105,                0.99276,                0.99208,                0.37769,                0.07768,                0.00277,                0.25641,                0.78969,              0.0097802,              0.0097802,              0.0097802
                    114,                0.46921,                0.09911,                0.03378,                0.33535,                0.81498,                0.99586,                0.99575,                0.99498,                0.92702,                0.99141,                 0.9913,                0.99253,                0.99093,                0.39884,                0.08696,                0.00357,                0.26467,                0.79308,              0.0097782,              0.0097782,              0.0097782
                    115,                0.45326,                0.11714,                0.03655,                0.32683,                0.81286,                 0.9939,                0.99615,                0.99498,                0.90922,                0.99145,                0.99368,                0.99471,                0.99253,                0.46334,                  0.081,                 0.0026,                0.27821,                0.80099,              0.0097763,              0.0097763,              0.0097763
                    116,                0.47497,                0.11084,                 0.0306,                0.34207,                0.80916,                0.99624,                0.99667,                0.99498,                0.92241,                0.99277,                0.99322,                0.99258,                0.99211,                0.41455,                0.07775,                0.00301,                0.26631,                0.79342,              0.0097743,              0.0097743,              0.0097743
                    117,                0.46932,                0.10076,                0.03145,                0.32261,                0.80894,                0.98329,                0.99107,                0.99396,                0.91535,                0.97853,                0.98621,                0.99063,                 0.9806,                0.43879,                0.11888,                0.00279,                0.29529,                0.80545,              0.0097723,              0.0097723,              0.0097723
                    118,                0.48228,                0.09623,                0.03744,                0.33393,                0.81244,                0.99472,                0.99867,                0.99495,                0.94632,                0.99424,                 0.9934,                0.99482,                0.99375,                0.36148,                0.06079,                 0.0035,                0.26489,                0.78896,              0.0097703,              0.0097703,              0.0097703
                    119,                 0.4561,                0.11526,                0.03097,                0.33239,                0.80764,                0.99687,                0.99738,                0.99499,                  0.934,                0.99277,                0.99373,                0.99349,                0.99262,                0.38891,                0.07394,                0.00305,                0.26384,                0.79272,              0.0097683,              0.0097683,              0.0097683
                    120,                  0.459,                 0.0882,                0.03239,                0.32115,                0.81179,                0.99645,                0.99745,                0.99498,                0.93137,                0.99536,                0.99489,                0.99475,                0.99425,                0.40524,                0.05736,                  0.003,                0.26105,                0.79198,              0.0097664,              0.0097664,              0.0097664
                    121,                0.46613,                0.08578,                0.03391,                 0.3291,                0.80611,                0.99573,                0.99361,                0.99497,                0.93835,                0.99473,                0.99262,                0.99488,                0.99445,                0.38432,                0.05082,                 0.0028,                0.26316,                0.78886,              0.0097644,              0.0097644,              0.0097644
                    122,                0.45798,                0.07976,                0.03267,                0.32548,                0.80986,                0.99747,                0.99856,                0.99497,                0.92562,                0.99549,                 0.9966,                0.99491,                0.99461,                0.40803,                 0.0517,                0.00224,                0.25703,                0.79291,              0.0097624,              0.0097624,              0.0097624
                    123,                0.46543,                0.08601,                0.03394,                0.31705,                0.80701,                0.99645,                0.99707,                  0.995,                0.92894,                0.99565,                0.99265,                0.99475,                0.99455,                0.40451,                0.06031,                0.00266,                0.26411,                0.79102,              0.0097604,              0.0097604,              0.0097604
                    124,                0.46473,                0.07705,                0.03168,                0.32499,                0.81193,                0.99484,                0.99472,                0.99498,                 0.9223,                0.99127,                0.99135,                0.99301,                0.99152,                0.42547,                0.07834,                0.00435,                0.27403,                0.79552,              0.0097584,              0.0097584,              0.0097584
                    125,                0.47012,                0.09704,                0.03392,                 0.3448,                0.81244,                 0.9942,                0.98776,                 0.9948,                0.91703,                0.99273,                 0.9831,                0.99278,                0.99163,                 0.4396,                0.08829,                0.00335,                0.27873,                0.80265,              0.0097565,              0.0097565,              0.0097565
                    126,                0.46239,                0.10991,                0.03296,                0.33834,                0.81222,                0.99664,                0.99526,                0.99498,                0.90756,                0.99302,                 0.9919,                0.99333,                0.99315,                0.43841,                0.07688,                0.00337,                0.30367,                0.80074,              0.0097545,              0.0097545,              0.0097545
                    127,                0.47385,                0.10884,                0.03665,                 0.3377,                0.80682,                0.99655,                0.99529,                0.99498,                0.93155,                0.99237,                0.99083,                0.99248,                 0.9918,                 0.3931,                0.09011,                0.00384,                0.26086,                0.79307,              0.0097525,              0.0097525,              0.0097525
                    128,                0.46201,                0.09138,                0.03301,                0.32218,                  0.813,                0.99608,                 0.9951,                0.99493,                  0.934,                0.98253,                0.97856,                0.97995,                0.96606,                0.38906,                0.19338,                0.00551,                 0.2578,                0.79373,              0.0097505,              0.0097505,              0.0097505
                    129,                0.47042,                0.09198,                 0.0288,                0.32266,                0.80705,                0.99696,                0.99805,                0.99497,                  0.924,                0.99449,                0.99558,                0.99365,                0.99345,                0.41867,                0.06914,                0.00501,                0.26761,                0.79506,              0.0097485,              0.0097485,              0.0097485
                    130,                0.46324,                0.09087,                0.03299,                0.32938,                0.81272,                0.99794,                0.99849,                  0.995,                0.93198,                0.99399,                0.99455,                0.99315,                0.99163,                0.40296,                0.07305,                0.00278,                0.25618,                0.79224,              0.0097466,              0.0097466,              0.0097466
                    131,                0.44644,                0.09431,                0.03461,                0.31772,                0.81031,                0.99468,                0.99364,                0.99485,                0.92261,                 0.9772,                0.97575,                0.97394,                0.95199,                0.42228,                0.22449,                0.00454,                0.27299,                 0.7973,              0.0097446,              0.0097446,              0.0097446
                    132,                  0.448,                0.09607,                0.03506,                0.32116,                0.81278,                0.99837,                0.99699,                  0.995,                0.92605,                0.99579,                 0.9941,                0.99443,                0.99375,                0.41382,                0.06781,                0.00281,                0.26197,                0.79369,              0.0097426,              0.0097426,              0.0097426
                    133,                0.45936,                0.08219,                0.02852,                0.31505,                0.80652,                0.99695,                0.99769,                  0.995,                0.93705,                0.99546,                0.99621,                0.99484,                 0.9943,                0.39198,                0.05599,                0.00256,                0.25393,                0.79157,              0.0097406,              0.0097406,              0.0097406
                    134,                0.43982,                0.09634,                0.03405,                0.32699,                0.81133,                0.99696,                 0.9969,                0.99499,                 0.9294,                0.99497,                0.99496,                 0.9948,                  0.994,                0.40909,                0.05837,                0.00288,                0.26241,                0.79503,              0.0097386,              0.0097386,              0.0097386
                    135,                0.44569,                0.09873,                0.03192,                0.31898,                0.80985,                0.99668,                0.99857,                0.99499,                0.93031,                0.99696,                0.99315,                0.99471,                0.99427,                0.40297,                0.06055,                0.00395,                0.26379,                0.79322,              0.0097367,              0.0097367,              0.0097367
                    136,                0.45285,                0.08587,                0.02783,                0.31873,                0.80833,                0.99655,                0.99806,                0.99497,                0.92752,                0.99506,                0.99658,                0.99468,                0.99447,                 0.4054,                0.05637,                0.00231,                 0.2569,                0.79196,              0.0097347,              0.0097347,              0.0097347
                    137,                0.44183,                0.09466,                0.02615,                0.30704,                0.80594,                0.99608,                0.99529,                0.99486,                0.94699,                0.98858,                0.98789,                0.98906,                0.98373,                0.36264,                0.11378,                0.00225,                0.25878,                0.78917,              0.0097327,              0.0097327,              0.0097327
                    138,                  0.448,                0.09155,                0.02955,                0.31459,                0.80958,                0.99753,                0.99755,                0.99499,                0.91629,                0.99425,                0.99371,                0.99232,                0.99205,                0.43344,                0.07503,                0.00283,                 0.2627,                0.79576,              0.0097307,              0.0097307,              0.0097307
                    139,                0.44612,                0.08994,                0.02813,                0.30544,                0.80301,                0.99614,                0.99654,                0.99498,                0.92447,                0.99367,                0.99407,                0.99478,                0.99456,                0.42094,                0.05931,                0.00264,                0.25806,                0.79394,              0.0097287,              0.0097287,              0.0097287
                    140,                0.44571,                0.09353,                0.03277,                0.31318,                0.80695,                 0.9991,                0.99827,                  0.995,                0.93442,                0.99662,                 0.9958,                0.99481,                0.99455,                0.38747,                0.05408,                0.00389,                0.24958,                0.78868,              0.0097268,              0.0097268,              0.0097268
                    141,                0.43921,                0.07281,                0.03201,                0.31144,                0.81006,                0.99816,                0.99878,                  0.995,                0.94327,                0.99836,                0.99832,                0.99493,                 0.9949,                0.36748,                0.04153,                0.00273,                0.24643,                0.78713,              0.0097248,              0.0097248,              0.0097248
                    142,                0.44986,                0.07772,                0.02928,                0.31303,                0.80925,                0.99786,                0.99704,                0.99498,                0.94362,                0.99672,                0.99627,                0.99495,                0.99485,                0.36262,                0.04429,                 0.0026,                0.24439,                0.78661,              0.0097228,              0.0097228,              0.0097228
                    143,                0.44825,                0.07505,                0.03127,                0.31417,                0.80594,                0.99846,                0.99798,                  0.995,                 0.9445,                0.99698,                 0.9965,                0.99485,                0.99484,                0.37081,                0.04752,                0.00219,                0.24947,                 0.7894,              0.0097208,              0.0097208,              0.0097208
                    144,                0.44525,                0.08272,                0.03311,                0.31475,                 0.8086,                0.99493,                 0.9984,                0.99498,                0.93418,                0.98561,                0.98904,                0.98807,                 0.9818,                  0.395,                0.11522,                0.00244,                0.25564,                0.79274,              0.0097188,              0.0097188,              0.0097188
                    145,                0.43344,                0.09188,                0.02632,                0.30789,                0.80338,                0.98622,                0.98107,                0.99262,                  0.926,                0.90476,                0.90003,                0.87677,                0.84574,                0.39798,                0.67548,                0.00298,                0.27661,                0.79594,              0.0097169,              0.0097169,              0.0097169
                    146,                0.43387,                0.07772,                0.03118,                0.30013,                0.80903,                0.99782,                0.99874,                  0.995,                0.93207,                0.99534,                0.99627,                0.99482,                0.99401,                0.39131,                 0.0637,                0.00233,                0.25034,                0.79147,              0.0097149,              0.0097149,              0.0097149
                    147,                 0.4222,                0.08467,                0.03094,                0.31626,                 0.8022,                0.99818,                0.99826,                  0.995,                0.93131,                 0.9962,                0.99628,                0.99483,                0.99467,                0.39318,                0.05212,                0.00263,                0.26515,                0.78915,              0.0097129,              0.0097129,              0.0097129
                    148,                0.44153,                0.07728,                0.03453,                0.31871,                0.80698,                0.99851,                0.99783,                  0.995,                0.92637,                0.99752,                0.99684,                0.99496,                0.99494,                0.41546,                0.04565,                0.00502,                0.25623,                0.79392,              0.0097109,              0.0097109,              0.0097109
                    149,                0.44762,                0.06975,                0.02584,                0.31738,                0.81007,                0.99711,                0.99919,                  0.995,                0.95382,                0.99634,                0.99788,                0.99496,                0.99495,                0.34376,                0.04266,                0.00214,                0.24133,                0.78662,              0.0097089,              0.0097089,              0.0097089
                    150,                0.43728,                0.07752,                0.02833,                0.30291,                0.80917,                0.99619,                 0.9986,                0.99497,                0.92916,                0.99169,                0.99416,                0.99137,                0.98808,                0.40304,                0.07449,                0.00308,                0.25006,                  0.791,               0.009707,               0.009707,               0.009707
                    151,                0.42376,                0.08509,                0.03276,                0.31196,                0.80248,                0.99758,                0.99774,                  0.995,                0.92964,                0.99486,                0.99397,                0.99281,                0.99274,                0.40217,                0.07148,                0.00207,                0.24769,                0.78946,               0.009705,               0.009705,               0.009705
                    152,                  0.413,                0.07925,                0.03214,                0.30554,                0.80444,                 0.9989,                0.99798,                  0.995,                0.92602,                0.99849,                0.99734,                0.99494,                 0.9948,                0.41081,                0.04556,                0.00276,                0.25094,                0.79374,               0.009703,               0.009703,               0.009703
                    153,                0.44257,                0.07197,                0.03618,                0.31197,                0.80521,                0.99707,                0.99802,                0.99497,                  0.937,                0.99508,                0.99605,                0.99483,                0.99483,                0.38684,                0.05644,                  0.002,                0.24611,                0.79094,               0.009701,               0.009701,               0.009701
                    154,                0.42354,                0.08136,                0.02932,                0.31055,                0.80111,                0.99889,                0.99836,                  0.995,                0.94685,                0.99702,                0.99612,                0.99478,                0.99459,                0.36234,                 0.0524,                0.00229,                0.24815,                0.78731,               0.009699,               0.009699,               0.009699
                    155,                 0.4194,                0.08313,                0.02866,                0.30053,                 0.8031,                0.99794,                0.99803,                  0.995,                0.93185,                0.99548,                0.99558,                0.99482,                0.99449,                0.39849,                0.05622,                0.00199,                0.24995,                0.79228,              0.0096971,              0.0096971,              0.0096971
                    156,                0.43296,                0.09004,                0.02818,                0.31042,                0.81034,                0.99801,                0.99848,                  0.995,                0.93226,                0.99603,                 0.9965,                 0.9949,                0.99388,                 0.3886,                0.06132,                0.00258,                0.25668,                0.79244,              0.0096951,              0.0096951,              0.0096951
                    157,                0.44101,                0.08811,                0.03023,                 0.3096,                0.80355,                0.99826,                0.99876,                0.99499,                0.94881,                0.99678,                0.99728,                0.99496,                0.99496,                 0.3517,                0.04817,                0.00241,                 0.2411,                0.78736,              0.0096931,              0.0096931,              0.0096931
                    158,                 0.4282,                0.08072,                0.03231,                0.31067,                0.80509,                0.99732,                0.99879,                0.99498,                0.93975,                0.99534,                0.99683,                0.99492,                0.99301,                0.38837,                0.06033,                0.00181,                0.25135,                0.79186,              0.0096911,              0.0096911,              0.0096911
                    159,                0.43492,                0.09312,                0.02714,                0.31301,                0.80744,                 0.9882,                0.98057,                 0.9931,                 0.9225,                 0.9064,                0.90012,                0.88772,                0.85302,                0.43181,                0.66945,                0.00277,                0.28938,                0.81073,              0.0096891,              0.0096891,              0.0096891
                    160,                0.44118,                0.07521,                0.02867,                0.30829,                0.80776,                 0.9976,                0.99901,                  0.995,                0.93435,                0.99561,                0.99704,                0.99488,                0.99465,                0.38205,                0.05199,                0.00269,                0.24398,                0.79184,              0.0096872,              0.0096872,              0.0096872
                    161,                0.42982,                0.08137,                 0.0282,                0.29971,                0.79761,                0.99942,                 0.9985,                  0.995,                0.93725,                0.99793,                0.99701,                0.99497,                0.99496,                0.37815,                0.04603,                0.00221,                0.24487,                 0.7895,              0.0096852,              0.0096852,              0.0096852
                    162,                0.41716,                 0.0845,                0.02888,                0.30406,                  0.798,                0.99762,                0.99737,                  0.995,                0.93862,                0.99613,                0.99588,                0.99494,                0.99494,                0.38664,                0.04501,                0.00162,                0.25869,                0.78998,              0.0096832,              0.0096832,              0.0096832
                    163,                0.42608,                0.08049,                0.02888,                0.29947,                0.80402,                0.99752,                0.99802,                  0.995,                 0.9412,                0.99703,                0.99753,                  0.995,                  0.995,                0.37308,                 0.0436,                0.00212,                0.24846,                0.78728,              0.0096812,              0.0096812,              0.0096812
                    164,                0.43164,                0.08495,                0.02753,                0.29892,                0.79909,                0.99882,                0.99792,                  0.995,                0.93513,                0.99782,                0.99693,                0.99494,                0.99494,                0.37521,                0.03919,                0.00182,                0.24048,                0.78813,              0.0096792,              0.0096792,              0.0096792
                    165,                0.42398,                0.07521,                0.02625,                0.30724,                0.80438,                0.99764,                0.99902,                  0.995,                0.94125,                0.99795,                0.99786,                  0.995,                0.99499,                0.35952,                0.03516,                0.00199,                0.24442,                0.78516,              0.0096773,              0.0096773,              0.0096773
                    166,                0.42819,                0.08307,                0.02964,                0.30297,                0.81083,                0.99841,                0.99706,                  0.995,                0.94987,                0.99791,                0.99657,                0.99499,                0.99497,                0.34751,                0.03615,                0.00239,                0.23733,                0.78622,              0.0096753,              0.0096753,              0.0096753
                    167,                0.42284,                0.08995,                 0.0313,                0.29722,                0.80222,                0.99926,                0.99618,                  0.995,                0.93992,                0.99775,                0.99471,                 0.9949,                0.99467,                0.37364,                0.04982,                0.00214,                0.24614,                0.78847,              0.0096733,              0.0096733,              0.0096733
                    168,                0.44124,                 0.0775,                0.02778,                0.31209,                0.80558,                0.99885,                0.99794,                  0.995,                0.93736,                0.99566,                0.99603,                0.99473,                0.99343,                0.37641,                   0.06,                0.00193,                0.24959,                0.78846,              0.0096713,              0.0096713,              0.0096713
                    169,                0.41917,                0.09199,                0.02421,                0.30396,                0.80007,                0.99605,                0.99825,                  0.995,                0.94652,                0.99506,                0.99726,                0.99495,                0.99477,                0.36157,                0.04733,                0.00198,                0.24255,                0.78636,              0.0096693,              0.0096693,              0.0096693
                    170,                0.42125,                0.06268,                0.03162,                0.29551,                 0.8041,                0.99753,                0.99631,                0.99498,                0.94337,                0.99703,                0.99582,                0.99497,                0.99497,                0.36366,                0.03526,                0.00233,                0.24647,                0.78483,              0.0096674,              0.0096674,              0.0096674
                    171,                0.42444,                0.07299,                0.02936,                0.31065,                0.80449,                0.99758,                0.99804,                  0.995,                0.94798,                0.99593,                0.99655,                0.99487,                0.99475,                0.36472,                0.04758,                  0.002,                0.25288,                0.78634,              0.0096654,              0.0096654,              0.0096654
                    172,                 0.4203,                 0.0702,                0.02397,                0.30953,                0.80058,                0.99844,                0.99702,                  0.995,                0.94414,                0.99448,                0.99466,                0.99305,                0.99288,                0.37472,                0.06034,                0.00186,                0.24013,                0.78695,              0.0096634,              0.0096634,              0.0096634
                    173,                0.41254,                0.08508,                0.02636,                0.30775,                0.80639,                0.99835,                0.99786,                  0.995,                0.94777,                0.99735,                0.99688,                0.99494,                0.99493,                0.36221,                0.04636,                0.00215,                0.23639,                0.78531,              0.0096614,              0.0096614,              0.0096614
                    174,                0.42238,                0.06988,                0.02658,                0.29347,                0.80346,                0.99789,                0.99782,                  0.995,                0.94425,                0.99739,                0.99735,                0.99495,                0.99469,                0.36017,                0.04149,                 0.0024,                0.24072,                0.78636,              0.0096594,              0.0096594,              0.0096594
                    175,                0.43039,                0.06098,                 0.0285,                0.29453,                0.80446,                0.99723,                0.99765,                  0.995,                0.93986,                0.99553,                0.99749,                0.99493,                0.99486,                0.36571,                0.04951,                0.00201,                0.23763,                0.78503,              0.0096575,              0.0096575,              0.0096575
                    176,                0.42785,                  0.085,                0.03171,                0.30432,                0.80424,                0.99846,                 0.9978,                  0.995,                0.94321,                0.99697,                0.99632,                0.99497,                0.99448,                0.36936,                0.04844,                0.00249,                0.25258,                0.78532,              0.0096555,              0.0096555,              0.0096555
                    177,                0.41794,                0.08309,                0.02629,                0.30673,                0.80153,                  0.998,                0.99912,                  0.995,                0.95231,                0.99652,                0.99764,                0.99497,                0.99473,                0.34266,                0.04678,                0.00146,                0.23497,                0.78353,              0.0096535,              0.0096535,              0.0096535
                    178,                0.39988,                0.08222,                0.02851,                0.28871,                 0.8015,                0.99753,                0.99853,                  0.995,                0.94981,                0.99654,                0.99754,                0.99495,                 0.9948,                0.36061,                0.04802,                0.00182,                0.23788,                0.78614,              0.0096515,              0.0096515,              0.0096515
                    179,                0.41696,                0.08644,                0.03152,                0.30258,                 0.8025,                0.99864,                0.99968,                  0.995,                0.94603,                0.99765,                0.99869,                0.99498,                0.99498,                0.36825,                0.04333,                 0.0025,                0.23634,                0.78742,              0.0096495,              0.0096495,              0.0096495
                    180,                0.42148,                0.08348,                0.02952,                0.29609,                0.80151,                0.99879,                0.99772,                  0.995,                0.93944,                 0.9973,                0.99624,                0.99492,                0.99466,                0.38178,                 0.0469,                0.00195,                0.24306,                0.79133,              0.0096476,              0.0096476,              0.0096476
                    181,                0.41419,                0.08505,                0.02609,                0.30047,                0.80264,                0.99872,                0.99877,                  0.995,                0.94621,                0.99823,                0.99828,                0.99499,                0.99491,                0.36881,                0.03812,                0.00204,                0.23522,                0.78711,              0.0096456,              0.0096456,              0.0096456
                    182,                0.42425,                 0.0666,                0.02829,                0.29834,                0.80393,                0.99806,                0.99902,                  0.995,                0.94481,                0.99756,                0.99853,                0.99498,                0.99497,                0.37127,                0.03831,                0.00182,                0.24421,                0.78883,              0.0096436,              0.0096436,              0.0096436
                    183,                0.42229,                0.07007,                0.03015,                0.29333,                0.81062,                0.99952,                0.99901,                  0.995,                0.94703,                0.99853,                0.99802,                0.99498,                0.99497,                0.36284,                 0.0398,                 0.0022,                0.23509,                0.78617,              0.0096416,              0.0096416,              0.0096416
                    184,                0.41873,                0.06391,                0.02877,                 0.2905,                0.80376,                0.99864,                0.99945,                  0.995,                0.94847,                0.99765,                0.99846,                0.99497,                0.99492,                0.35836,                0.04099,                0.00193,                0.23094,                0.78562,              0.0096396,              0.0096396,              0.0096396
                    185,                0.40033,                0.06634,                 0.0223,                0.28446,                0.80106,                0.99921,                0.99926,                  0.995,                0.94706,                0.99776,                0.99743,                0.99493,                0.99488,                0.35488,                0.04875,                0.00156,                0.23187,                0.78471,              0.0096377,              0.0096377,              0.0096377
                    186,                 0.4093,                0.07821,                 0.0249,                0.29267,                0.80076,                0.99957,                 0.9991,                  0.995,                0.95038,                0.99808,                0.99763,                0.99497,                0.99495,                0.35239,                0.04549,                0.00146,                0.23429,                 0.7848,              0.0096357,              0.0096357,              0.0096357
                    187,                0.40834,                0.06573,                0.02871,                0.28802,                0.80624,                0.99834,                0.99951,                  0.995,                0.94891,                0.99785,                0.99901,                0.99499,                0.99499,                0.35141,                 0.0316,                0.00196,                0.22763,                0.78439,              0.0096337,              0.0096337,              0.0096337
                    188,                0.40604,                0.07754,                0.02829,                0.29424,                 0.8006,                0.99736,                0.99991,                  0.995,                0.96161,                0.99687,                0.99942,                0.99499,                0.99499,                0.32812,                0.03294,                0.00178,                 0.2279,                0.78207,              0.0096317,              0.0096317,              0.0096317
                    189,                0.41787,                0.07612,                0.02597,                0.29728,                0.80665,                  0.998,                0.99819,                  0.995,                0.94168,                0.99554,                0.99572,                0.99411,                0.98368,                0.37559,                0.08477,                0.00218,                0.24484,                0.78839,              0.0096297,              0.0096297,              0.0096297
                    190,                0.41529,                0.07294,                 0.0275,                0.30612,                0.79943,                0.99848,                0.99631,                  0.995,                 0.9495,                 0.9965,                0.99433,                0.99364,                0.99007,                0.35971,                0.06325,                0.00213,                0.23991,                0.78759,              0.0096278,              0.0096278,              0.0096278
                    191,                0.40364,                0.07851,                0.02333,                0.29736,                0.80068,                0.99853,                0.99854,                  0.995,                 0.9421,                0.99704,                0.99706,                0.99487,                 0.9948,                0.37102,                0.04506,                0.00175,                0.23622,                0.78819,              0.0096258,              0.0096258,              0.0096258
                    192,                0.41074,                 0.0651,                0.02663,                0.29875,                0.79875,                0.99912,                0.99738,                  0.995,                0.94599,                0.99863,                0.99688,                0.99498,                0.99498,                0.37607,                0.03569,                0.00204,                0.23782,                0.78873,              0.0096238,              0.0096238,              0.0096238
                    193,                0.40648,                0.06574,                0.02587,                0.29647,                 0.8025,                0.99836,                0.99805,                  0.995,                0.94951,                0.99786,                0.99755,                0.99498,                0.99497,                0.35975,                0.03585,                0.00181,                0.23139,                0.78486,              0.0096218,              0.0096218,              0.0096218
                    194,                0.40194,                0.06327,                0.02615,                0.28393,                0.79958,                0.99785,                0.99899,                  0.995,                0.94116,                0.99785,                0.99899,                  0.995,                0.99495,                0.37498,                0.02919,                0.00157,                0.23694,                0.78868,              0.0096198,              0.0096198,              0.0096198
