                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    140,                0.44571,                0.09353,                0.03277,                0.31318,                0.80695,                0.99622,                      1,                  0.995,                0.89129,                0.97705,                0.98077,                0.97791,                0.97641,                0.49815,                0.15063,                0.00896,                0.32286,                0.79976,              0.0097268,              0.0097268,              0.0097268
                    141,                0.43921,                0.07281,                0.03201,                0.31144,                0.81006,                0.98769,                0.99797,                  0.995,                0.89178,                0.98769,                0.99797,                  0.995,                0.99302,                0.49127,                0.07332,                0.00579,                0.31183,                0.80129,              0.0097248,              0.0097248,              0.0097248
                    142,                0.44986,                0.07772,                0.02928,                0.31303,                0.80925,                0.98546,                0.98162,                0.99091,                0.89181,                0.98546,                0.98162,                0.99091,                0.98387,                0.48985,                0.08404,                0.00417,                 0.3178,                0.79932,              0.0097228,              0.0097228,              0.0097228
                    143,                0.44825,                0.07505,                0.03127,                0.31417,                0.80594,                0.99194,                0.98183,                0.99487,                0.88381,                0.98238,                0.97222,                0.98608,                0.98517,                0.52727,                0.11799,                0.00418,                0.32578,                0.80344,              0.0097208,              0.0097208,              0.0097208
                    144,                0.44525,                0.08272,                0.03311,                0.31475,                 0.8086,                0.97605,                0.98711,                0.99371,                0.88799,                0.95023,                0.96161,                0.97422,                0.97297,                0.51323,                0.18676,                0.00399,                0.34984,                0.80185,              0.0097188,              0.0097188,              0.0097188
                    145,                0.43344,                0.09188,                0.02632,                0.30789,                0.80338,                0.98468,                0.99449,                0.99469,                0.89221,                0.97508,                 0.9849,                0.98465,                0.97678,                0.51008,                0.13291,                0.00419,                0.32349,                0.79976,              0.0097169,              0.0097169,              0.0097169
                    146,                0.43387,                0.07772,                0.03118,                0.30013,                0.80903,                0.97289,                0.99269,                0.99488,                0.89656,                0.96348,                0.98325,                0.98631,                 0.9822,                0.49833,                0.14189,                0.00596,                0.32172,                0.79954,              0.0097149,              0.0097149,              0.0097149
                    147,                 0.4222,                0.08467,                0.03094,                0.31626,                 0.8022,                0.98877,                0.98718,                0.99475,                0.89101,                0.97908,                0.97756,                0.98576,                0.98154,                0.50673,                0.11393,                0.00435,                0.32505,                0.79725,              0.0097129,              0.0097129,              0.0097129
                    148,                0.44153,                0.07728,                0.03453,                0.31871,                0.80698,                0.97906,                 0.9954,                0.99488,                0.89466,                0.97906,                 0.9954,                0.99488,                0.99363,                0.49203,                0.05667,                0.01074,                 0.3131,                0.80175,              0.0097109,              0.0097109,              0.0097109
                    149,                0.44762,                0.06975,                0.02584,                0.31738,                0.81007,                0.99499,                0.98374,                  0.995,                0.90531,                0.99499,                0.98374,                  0.995,                0.99326,                0.47585,                 0.0635,                0.00601,                0.30898,                0.79918,              0.0097089,              0.0097089,              0.0097089
                    150,                0.43728,                0.07752,                0.02833,                0.30291,                0.80917,                0.98101,                0.99483,                0.99488,                0.87951,                0.97136,                 0.9853,                0.98844,                0.98844,                0.54511,                 0.1169,                0.00791,                0.31759,                0.80233,               0.009707,               0.009707,               0.009707
                    151,                0.42376,                0.08509,                0.03276,                0.31196,                0.80248,                0.99351,                      1,                  0.995,                0.90231,                0.98385,                0.99038,                0.98753,                0.98117,                0.48903,                0.12005,                0.00482,                0.30121,                0.79742,               0.009705,               0.009705,               0.009705
                    152,                  0.413,                0.07925,                0.03214,                0.30554,                0.80444,                0.99426,                      1,                  0.995,                0.88272,                0.99426,                      1,                  0.995,                0.98809,                0.52371,                0.06874,                0.00428,                0.31247,                0.80444,               0.009703,               0.009703,               0.009703
                    153,                0.44257,                0.07197,                0.03618,                0.31197,                0.80521,                0.99225,                      1,                  0.995,                0.88583,                0.99225,                      1,                  0.995,                  0.995,                 0.5015,                  0.064,                0.00401,                0.31158,                0.80169,               0.009701,               0.009701,               0.009701
                    154,                0.42354,                0.08136,                0.02932,                0.31055,                0.80111,                 0.9948,                0.99946,                  0.995,                0.89684,                 0.9948,                0.99946,                  0.995,                0.99264,                0.48237,                 0.0669,                0.00637,                0.31099,                0.80038,               0.009699,               0.009699,               0.009699
                    155,                 0.4194,                0.08313,                0.02866,                0.30053,                 0.8031,                0.97963,                0.98517,                  0.995,                0.89869,                0.97325,                0.97876,                0.98929,                0.98876,                  0.502,                0.10452,                 0.0041,                0.31739,                0.80292,              0.0096971,              0.0096971,              0.0096971
                    156,                0.43296,                0.09004,                0.02818,                0.31042,                0.81034,                0.98286,                 0.9894,                0.99469,                0.90424,                0.98286,                 0.9894,                0.99469,                0.98797,                0.49261,                0.09197,                 0.0036,                0.32085,                0.80077,              0.0096951,              0.0096951,              0.0096951
                    157,                0.44101,                0.08811,                0.03023,                 0.3096,                0.80355,                0.98798,                0.99674,                  0.995,                0.88565,                0.98798,                0.99674,                  0.995,                  0.995,                0.52529,                0.05551,                0.00421,                0.31727,                0.80682,              0.0096931,              0.0096931,              0.0096931
                    158,                 0.4282,                0.08072,                0.03231,                0.31067,                0.80509,                0.99041,                0.99885,                  0.995,                0.87911,                0.99041,                0.99885,                  0.995,                0.99166,                0.52346,                0.07194,                0.00397,                0.32521,                0.80265,              0.0096911,              0.0096911,              0.0096911
                    159,                0.43492,                0.09312,                0.02714,                0.31301,                0.80744,                0.98126,                      1,                  0.995,                0.88391,                0.98126,                      1,                  0.995,                  0.995,                0.53419,                0.05194,                0.00392,                0.32582,                 0.8042,              0.0096891,              0.0096891,              0.0096891
                    160,                0.44118,                0.07521,                0.02867,                0.30829,                0.80776,                0.98694,                      1,                  0.995,                0.88849,                0.97736,                0.99038,                0.98778,                0.98528,                0.51661,                0.11457,                0.00457,                 0.3117,                  0.802,              0.0096872,              0.0096872,              0.0096872
                    161,                0.42982,                0.08137,                 0.0282,                0.29971,                0.79761,                0.99436,                      1,                  0.995,                0.89381,                0.99436,                      1,                  0.995,                  0.995,                0.49379,                0.04677,                 0.0044,                0.30041,                0.80065,              0.0096852,              0.0096852,              0.0096852
                    162,                0.41716,                 0.0845,                0.02888,                0.30406,                  0.798,                0.98811,                0.98837,                0.99487,                0.89297,                0.98811,                0.98837,                0.99487,                0.99488,                0.51574,                0.05038,                0.00262,                0.31847,                0.79727,              0.0096832,              0.0096832,              0.0096832
                    163,                0.42608,                0.08049,                0.02888,                0.29947,                0.80402,                0.98351,                0.98904,                0.99439,                0.88343,                0.98351,                0.98904,                0.99439,                0.99439,                0.51025,                0.04787,                0.00351,                0.31072,                0.79728,              0.0096812,              0.0096812,              0.0096812
                    164,                0.43164,                0.08495,                0.02753,                0.29892,                0.79909,                0.99378,                      1,                  0.995,                0.88958,                0.99378,                      1,                  0.995,                0.99404,                0.49237,                0.05091,                0.00339,                0.29725,                0.79811,              0.0096792,              0.0096792,              0.0096792
                    165,                0.42398,                0.07521,                0.02625,                0.30724,                0.80438,                0.99211,                      1,                  0.995,                0.89873,                0.99211,                      1,                  0.995,                0.99436,                0.49175,                0.05266,                0.00394,                0.30583,                0.80001,              0.0096773,              0.0096773,              0.0096773
                    166,                0.42819,                0.08307,                0.02964,                0.30297,                0.81083,                0.99547,                0.99203,                  0.995,                0.90515,                0.99547,                0.99203,                  0.995,                 0.9924,                 0.4837,                0.06075,                0.00392,                0.29437,                0.79696,              0.0096753,              0.0096753,              0.0096753
                    167,                0.42284,                0.08995,                 0.0313,                0.29722,                0.80222,                0.99469,                0.99244,                  0.995,                0.89468,                0.99469,                0.99244,                  0.995,                0.98963,                0.49304,                0.05678,                0.00861,                0.31264,                0.79491,              0.0096733,              0.0096733,              0.0096733
                    168,                0.44124,                 0.0775,                0.02778,                0.31209,                0.80558,                0.99645,                0.99634,                  0.995,                0.89128,                0.99645,                0.99634,                  0.995,                0.99461,                0.50198,                0.05387,                0.00474,                0.30692,                0.79967,              0.0096713,              0.0096713,              0.0096713
                    169,                0.41917,                0.09199,                0.02421,                0.30396,                0.80007,                 0.9827,                0.99429,                0.99488,                0.87625,                 0.9827,                0.99429,                0.99488,                0.98961,                0.53199,                0.10305,                0.00629,                0.33218,                0.80636,              0.0096693,              0.0096693,              0.0096693
                    170,                0.42125,                0.06268,                0.03162,                0.29551,                 0.8041,                0.98303,                0.98906,                0.99268,                 0.8801,                0.98303,                0.98906,                0.99268,                0.99268,                0.53112,                0.05011,                0.00449,                0.32315,                0.79722,              0.0096674,              0.0096674,              0.0096674
                    171,                0.42444,                0.07299,                0.02936,                0.31065,                0.80449,                0.99513,                0.99875,                  0.995,                 0.8925,                0.97594,                0.97961,                0.97972,                0.97398,                0.49683,                 0.1663,                0.00425,                0.31489,                0.79537,              0.0096654,              0.0096654,              0.0096654
                    172,                 0.4203,                 0.0702,                0.02397,                0.30953,                0.80058,                0.99381,                0.99418,                  0.995,                0.90636,                0.97791,                0.97822,                0.98103,                0.98019,                0.48535,                0.13473,                0.00341,                0.30956,                0.79628,              0.0096634,              0.0096634,              0.0096634
                    173,                0.41254,                0.08508,                0.02636,                0.30775,                0.80639,                 0.9927,                0.99729,                  0.995,                0.90526,                 0.9927,                0.99729,                  0.995,                0.99474,                0.48604,                0.04976,                0.00356,                0.31269,                0.79635,              0.0096614,              0.0096614,              0.0096614
                    174,                0.42238,                0.06988,                0.02658,                0.29347,                0.80346,                0.98625,                0.99611,                0.99487,                0.89478,                0.98625,                0.99611,                0.99487,                0.99374,                0.50132,                0.04638,                0.00501,                0.30488,                0.79648,              0.0096594,              0.0096594,              0.0096594
                    175,                0.43039,                0.06098,                 0.0285,                0.29453,                0.80446,                0.98975,                0.99931,                  0.995,                0.90182,                0.98975,                0.99931,                  0.995,                  0.995,                 0.4746,                0.04501,                0.00606,                0.29881,                0.79476,              0.0096575,              0.0096575,              0.0096575
                    176,                0.42785,                  0.085,                0.03171,                0.30432,                0.80424,                0.99124,                0.99499,                0.99488,                0.89348,                0.99124,                0.99499,                0.99488,                0.99488,                0.48126,                0.04935,                0.00597,                0.30886,                0.79867,              0.0096555,              0.0096555,              0.0096555
                    177,                0.41794,                0.08309,                0.02629,                0.30673,                0.80153,                0.99045,                      1,                  0.995,                0.90814,                0.99045,                      1,                  0.995,                0.99314,                0.46668,                0.05073,                0.00268,                0.29879,                 0.7953,              0.0096535,              0.0096535,              0.0096535
                    178,                0.39988,                0.08222,                0.02851,                0.28871,                 0.8015,                0.99327,                0.99359,                0.99488,                0.90263,                0.99327,                0.99359,                0.99488,                0.99453,                0.46451,                0.05419,                0.00336,                0.30563,                0.79557,              0.0096515,              0.0096515,              0.0096515
                    179,                0.41696,                0.08644,                0.03152,                0.30258,                 0.8025,                0.99091,                      1,                  0.995,                0.91071,                0.99091,                      1,                  0.995,                  0.995,                0.45483,                0.04506,                0.00435,                 0.2921,                0.79504,              0.0096495,              0.0096495,              0.0096495
                    180,                0.42148,                0.08348,                0.02952,                0.29609,                0.80151,                0.99011,                      1,                  0.995,                0.88499,                0.99011,                      1,                  0.995,                  0.995,                0.52356,                0.04755,                0.00413,                0.31639,                0.80293,              0.0096476,              0.0096476,              0.0096476
                    181,                0.41419,                0.08505,                0.02609,                0.30047,                0.80264,                0.99545,                      1,                  0.995,                0.91101,                0.99545,                      1,                  0.995,                  0.995,                0.46796,                0.04474,                0.00441,                0.29379,                0.79482,              0.0096456,              0.0096456,              0.0096456
                    182,                0.42425,                 0.0666,                0.02829,                0.29834,                0.80393,                0.99016,                      1,                  0.995,                0.88901,                0.99016,                      1,                  0.995,                0.99395,                0.49619,                0.05573,                0.00406,                0.30954,                0.79588,              0.0096436,              0.0096436,              0.0096436
                    183,                0.42229,                0.07007,                0.03015,                0.29333,                0.81062,                0.99678,                0.99995,                  0.995,                0.90242,                0.99678,                0.99995,                  0.995,                  0.995,                0.48336,                0.05057,                0.00369,                0.30407,                  0.794,              0.0096416,              0.0096416,              0.0096416
                    184,                0.41873,                0.06391,                0.02877,                 0.2905,                0.80376,                0.99524,                      1,                  0.995,                0.90032,                0.99524,                      1,                  0.995,                0.98949,                0.47405,                0.06779,                0.00265,                0.29453,                0.79636,              0.0096396,              0.0096396,              0.0096396
                    185,                0.40033,                0.06634,                 0.0223,                0.28446,                0.80106,                0.99735,                      1,                  0.995,                0.90107,                0.99735,                      1,                  0.995,                0.98849,                0.48094,                0.06761,                0.00241,                0.29724,                0.79551,              0.0096377,              0.0096377,              0.0096377
                    186,                 0.4093,                0.07821,                 0.0249,                0.29267,                0.80076,                0.99575,                      1,                  0.995,                0.90469,                0.99575,                      1,                  0.995,                0.99388,                0.46311,                0.04862,                0.00239,                0.28729,                0.79409,              0.0096357,              0.0096357,              0.0096357
                    187,                0.40834,                0.06573,                0.02871,                0.28802,                0.80624,                0.99042,                      1,                  0.995,                0.90973,                0.99042,                      1,                  0.995,                  0.995,                0.45954,                0.03886,                0.00286,                0.28048,                0.79507,              0.0096337,              0.0096337,              0.0096337
                    188,                0.40604,                0.07754,                0.02829,                0.29424,                 0.8006,                0.98984,                      1,                  0.995,                0.90253,                0.98984,                      1,                  0.995,                0.99445,                0.47537,                0.05219,                0.00316,                 0.2998,                0.79486,              0.0096317,              0.0096317,              0.0096317
                    189,                0.41787,                0.07612,                0.02597,                0.29728,                0.80665,                0.99587,                0.99881,                  0.995,                0.91008,                0.99587,                0.99881,                  0.995,                0.99447,                0.46022,                 0.0458,                0.00434,                0.29895,                0.79247,              0.0096297,              0.0096297,              0.0096297
                    190,                0.41529,                0.07294,                 0.0275,                0.30612,                0.79943,                0.97103,                0.98891,                0.99433,                0.89972,                0.97103,                0.98891,                0.99433,                0.99357,                 0.4812,                0.05355,                0.00419,                 0.3217,                0.79879,              0.0096278,              0.0096278,              0.0096278
                    191,                0.40364,                0.07851,                0.02333,                0.29736,                0.80068,                0.98091,                0.98761,                  0.995,                0.90214,                0.98091,                0.98761,                  0.995,                0.98818,                 0.4784,                 0.0741,                0.00655,                0.30965,                0.79818,              0.0096258,              0.0096258,              0.0096258
                    192,                0.41074,                 0.0651,                0.02663,                0.29875,                0.79875,                0.99251,                0.99343,                  0.995,                0.89645,                0.99251,                0.99343,                  0.995,                  0.995,                0.50917,                0.05037,                0.00518,                0.30328,                0.80202,              0.0096238,              0.0096238,              0.0096238
                    193,                0.40648,                0.06574,                0.02587,                0.29647,                 0.8025,                0.99032,                      1,                  0.995,                0.90954,                0.99032,                      1,                  0.995,                0.99443,                0.47686,                0.04415,                0.00397,                0.28858,                0.79463,              0.0096218,              0.0096218,              0.0096218
                    194,                0.40194,                0.06327,                0.02615,                0.28393,                0.79958,                0.98819,                0.99977,                  0.995,                0.91525,                0.98819,                0.99977,                  0.995,                  0.995,                0.44287,                0.04341,                0.00358,                  0.292,                0.79355,              0.0096198,              0.0096198,              0.0096198
                    195,                0.39776,                0.05563,                0.02372,                0.27845,                0.80407,                0.99057,                0.99956,                  0.995,                0.90469,                0.98104,                0.98994,                0.98638,                0.98507,                0.44869,                0.09504,                0.00287,                0.28769,                0.79916,              0.0096179,              0.0096179,              0.0096179
                    196,                0.40973,                0.06104,                0.02447,                0.28415,                 0.8029,                0.98624,                0.99941,                  0.995,                0.90643,                0.98624,                0.99941,                  0.995,                0.99348,                0.48458,                0.05078,                0.00454,                0.29931,                 0.7998,              0.0096159,              0.0096159,              0.0096159
                    197,                0.40697,                0.05919,                 0.0236,                0.28382,                0.80174,                 0.9922,                0.99438,                  0.995,                0.91818,                 0.9922,                0.99438,                  0.995,                0.99449,                 0.4574,                0.04209,                0.00373,                  0.292,                0.79712,              0.0096139,              0.0096139,              0.0096139
                    198,                0.39749,                 0.0671,                0.02385,                0.28678,                0.79823,                0.97999,                0.98496,                0.99335,                0.90599,                0.97999,                0.98496,                0.99335,                0.99252,                0.46459,                 0.0479,                0.00509,                0.32922,                0.79742,              0.0096119,              0.0096119,              0.0096119
                    199,                0.40249,                0.05391,                0.02544,                0.29191,                0.79724,                0.99464,                0.99927,                  0.995,                0.90578,                0.99464,                0.99927,                  0.995,                  0.995,                0.47436,                0.03706,                0.00347,                 0.2921,                0.79753,              0.0096099,              0.0096099,              0.0096099
                    200,                0.39529,                0.07001,                0.02722,                 0.2888,                0.80149,                0.99529,                      1,                  0.995,                0.90535,                0.99529,                      1,                  0.995,                  0.995,                0.47547,                0.04302,                0.00509,                  0.284,                0.79701,               0.009608,               0.009608,               0.009608
                    201,                0.40428,                0.07645,                0.02666,                0.29765,                0.80341,                0.99217,                0.99487,                  0.995,                0.89738,                0.98259,                0.98525,                0.99033,                0.98824,                0.48915,                0.08005,                0.01018,                0.30578,                0.80071,               0.009606,               0.009606,               0.009606
                    202,                0.41081,                0.06869,                0.02752,                0.29445,                0.80812,                0.99159,                 0.9991,                  0.995,                0.90973,                0.99159,                 0.9991,                  0.995,                0.99078,                0.46598,                0.05754,                0.01178,                0.28576,                0.79598,               0.009604,               0.009604,               0.009604
                    203,                0.41452,                0.07647,                 0.0259,                 0.3011,                0.79591,                 0.9924,                0.99856,                  0.995,                0.91637,                 0.9924,                0.99856,                  0.995,                  0.995,                 0.4641,                0.05422,                0.01775,                0.28887,                0.79549,               0.009602,               0.009602,               0.009602
                    204,                0.39456,                0.05988,                0.02706,                0.27841,                0.79756,                0.99612,                0.99927,                  0.995,                0.90722,                0.99612,                0.99927,                  0.995,                  0.995,                0.47723,                 0.0386,                0.00617,                0.29222,                0.80058,                 0.0096,                 0.0096,                 0.0096
                    205,                0.40273,                0.04879,                0.02173,                0.27788,                0.80132,                0.99639,                0.99537,                  0.995,                0.90984,                0.99639,                0.99537,                  0.995,                0.99443,                0.46449,                0.04248,                 0.0044,                0.27895,                0.79361,              0.0095981,              0.0095981,              0.0095981
                    206,                0.39801,                0.06796,                0.02512,                0.28312,                 0.7985,                  0.988,                0.99966,                  0.995,                0.90561,                  0.988,                0.99966,                  0.995,                0.99485,                0.45776,                0.04192,                0.00333,                0.29352,                0.79554,              0.0095961,              0.0095961,              0.0095961
                    207,                0.40089,                0.05157,                0.02481,                0.28026,                0.79829,                0.98401,                0.98794,                0.99487,                0.91159,                0.98401,                0.98794,                0.99487,                0.99167,                0.46054,                0.07233,                0.00485,                0.28589,                0.79484,              0.0095941,              0.0095941,              0.0095941
                    208,                0.39711,                0.07142,                0.02426,                0.27845,                0.79687,                0.99445,                0.98388,                0.99378,                0.90291,                0.96563,                0.95507,                0.96601,                0.96195,                0.44835,                0.22561,                0.00491,                0.28948,                0.79383,              0.0095921,              0.0095921,              0.0095921
                    209,                0.39548,                0.07276,                0.02843,                0.29286,                0.80025,                0.98505,                 0.9889,                  0.995,                0.89818,                 0.9691,                 0.9729,                0.98367,                0.98367,                0.49668,                0.13536,                0.00342,                0.30338,                0.79763,              0.0095901,              0.0095901,              0.0095901
                    210,                0.40642,                 0.0682,                 0.0287,                0.28337,                0.80288,                0.99238,                0.99644,                  0.995,                0.91432,                0.98274,                0.98686,                0.98777,                0.98579,                0.46431,                0.09175,                0.00326,                0.28303,                0.79396,              0.0095882,              0.0095882,              0.0095882
                    211,                0.39042,                 0.0587,                0.02457,                0.28278,                0.79924,                0.97946,                0.99653,                  0.995,                0.90114,                0.97946,                0.99653,                  0.995,                0.98698,                0.48203,                0.07088,                0.00273,                0.30483,                0.79656,              0.0095862,              0.0095862,              0.0095862
                    212,                0.40726,                0.06866,                0.02911,                0.29257,                0.80129,                0.99425,                0.98669,                  0.995,                0.90782,                0.99425,                0.98669,                  0.995,                0.99187,                0.44967,                0.05451,                0.00282,                0.29322,                0.79301,              0.0095842,              0.0095842,              0.0095842
                    213,                0.39721,                0.05671,                0.02617,                0.27717,                0.79951,                0.99406,                0.99353,                  0.995,                0.90662,                0.99406,                0.99353,                  0.995,                0.99443,                0.45574,                0.04953,                0.00285,                0.28858,                0.79242,              0.0095822,              0.0095822,              0.0095822
                    214,                0.40165,                0.06114,                0.02261,                0.29209,                0.79856,                0.98749,                0.99517,                  0.995,                0.90454,                0.97811,                0.98555,                0.98945,                0.98945,                0.46988,                0.06332,                0.00266,                0.28884,                0.79537,              0.0095802,              0.0095802,              0.0095802
                    215,                0.38746,                0.06463,                0.02409,                0.29006,                0.79688,                0.99016,                0.99986,                0.99488,                0.90938,                0.98055,                0.99031,                0.98852,                0.98852,                0.46093,                0.07505,                0.00377,                0.28988,                0.79505,              0.0095783,              0.0095783,              0.0095783
                    216,                0.39327,                0.06391,                0.02404,                0.28903,                0.80137,                0.99032,                      1,                  0.995,                0.90989,                0.98072,                0.99038,                0.98834,                0.98834,                0.45821,                0.09694,                0.00348,                 0.2921,                0.79665,              0.0095763,              0.0095763,              0.0095763
                    217,                0.39903,                0.06114,                0.02445,                0.28762,                0.80065,                0.99189,                      1,                  0.995,                0.91236,                0.99189,                      1,                  0.995,                  0.995,                0.44656,                0.03871,                  0.004,                0.28759,                0.79221,              0.0095743,              0.0095743,              0.0095743
                    218,                0.40568,                0.07994,                0.02808,                0.29244,                0.79905,                0.99442,                0.98863,                  0.995,                0.90647,                0.99442,                0.98863,                  0.995,                0.98333,                 0.4703,                0.10109,                0.00542,                0.29981,                0.79589,              0.0095723,              0.0095723,              0.0095723
                    219,                0.40831,                0.06498,                0.02932,                 0.2859,                0.80048,                0.99074,                      1,                  0.995,                0.89072,                0.99074,                      1,                  0.995,                0.99445,                 0.4953,                0.04376,                0.00317,                0.30502,                0.79883,              0.0095703,              0.0095703,              0.0095703
                    220,                0.39273,                0.06743,                0.02442,                0.28326,                0.80106,                0.99326,                      1,                  0.995,                0.90679,                0.99326,                      1,                  0.995,                0.99402,                0.46073,                0.04249,                0.00251,                0.29123,                0.79416,              0.0095684,              0.0095684,              0.0095684
                    221,                0.39373,                0.05955,                0.02765,                0.29243,                0.80219,                0.99527,                      1,                  0.995,                0.92231,                0.99527,                      1,                  0.995,                0.98982,                0.43473,                 0.0606,                0.00267,                0.28495,                0.79129,              0.0095664,              0.0095664,              0.0095664
                    222,                0.40035,                0.06488,                0.02127,                0.28675,                0.80211,                0.99394,                0.99586,                  0.995,                0.91127,                0.99394,                0.99586,                  0.995,                0.99303,                0.46183,                0.06088,                0.00287,                0.29129,                0.79535,              0.0095644,              0.0095644,              0.0095644
                    223,                0.40738,                0.06904,                0.02673,                0.28057,                0.79815,                0.98006,                0.98296,                0.99313,                0.90511,                0.98006,                0.98296,                0.99313,                0.99313,                 0.4657,                0.03948,                0.00262,                0.30538,                0.79344,              0.0095624,              0.0095624,              0.0095624
                    224,                0.41687,                0.05901,                0.02334,                0.28693,                0.79572,                 0.9796,                0.97379,                  0.995,                0.91538,                 0.9796,                0.97379,                  0.995,                0.99435,                0.43995,                0.04477,                0.00258,                0.29764,                0.79075,              0.0095604,              0.0095604,              0.0095604
                    225,                 0.3885,                0.06752,                0.02194,                0.27796,                0.79689,                0.98968,                0.99499,                  0.995,                0.90781,                0.98968,                0.99499,                  0.995,                0.99379,                0.46865,                0.05331,                0.00236,                0.28502,                0.79251,              0.0095585,              0.0095585,              0.0095585
